ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize
2lzg,2/pdbbind2016_general_val_3dnn/2lzg,7.77,1,0,0,0,0,0,0,0,0,0
2mc1,2/pdbbind2016_general_val_3dnn/2mc1,4.15,1,0,0,0,0,0,0,0,0,0
2mip,2/pdbbind2016_general_val_3dnn/2mip,8.46,1,0,0,0,0,0,0,0,0,0
2n0u,2/pdbbind2016_general_val_3dnn/2n0u,6.22,1,0,0,0,0,0,0,0,0,0
2n1g,2/pdbbind2016_general_val_3dnn/2n1g,5.64,1,0,0,0,0,0,0,0,0,0
2ncz,2/pdbbind2016_general_val_3dnn/2ncz,3.85,1,0,0,0,0,0,0,0,0,0
2ndo,2/pdbbind2016_general_val_3dnn/2ndo,3.25,1,0,0,0,0,0,0,0,0,0
2nnp,2/pdbbind2016_general_val_3dnn/2nnp,8.37,1,0,0,0,0,0,0,0,0,0
2nww,2/pdbbind2016_general_val_3dnn/2nww,5.48,1,0,0,0,0,0,0,0,0,0
2oc7,2/pdbbind2016_general_val_3dnn/2oc7,5.85,1,0,0,0,0,0,0,0,0,0
2oei,2/pdbbind2016_general_val_3dnn/2oei,3.91,1,0,0,0,0,0,0,0,0,0
2oh4,2/pdbbind2016_general_val_3dnn/2oh4,8.46,1,0,0,0,0,0,0,0,0,0
2oqs,2/pdbbind2016_general_val_3dnn/2oqs,5.89,1,0,0,0,0,0,0,0,0,0
2or4,2/pdbbind2016_general_val_3dnn/2or4,5.02,1,0,0,0,0,0,0,0,0,0
2oyk,2/pdbbind2016_general_val_3dnn/2oyk,5.3,1,0,0,0,0,0,0,0,0,0
2oz2,2/pdbbind2016_general_val_3dnn/2oz2,5.71,1,0,0,0,0,0,0,0,0,0
2oz5,2/pdbbind2016_general_val_3dnn/2oz5,6.48,1,0,0,0,0,0,0,0,0,0
2p33,2/pdbbind2016_general_val_3dnn/2p33,7.24,1,0,0,0,0,0,0,0,0,0
2p8h,2/pdbbind2016_general_val_3dnn/2p8h,7.15,1,0,0,0,0,0,0,0,0,0
2p8s,2/pdbbind2016_general_val_3dnn/2p8s,7.68,1,0,0,0,0,0,0,0,0,0
2p98,2/pdbbind2016_general_val_3dnn/2p98,6.19,1,0,0,0,0,0,0,0,0,0
2pgl,2/pdbbind2016_general_val_3dnn/2pgl,3.59,1,0,0,0,0,0,0,0,0,0
2pj7,2/pdbbind2016_general_val_3dnn/2pj7,7.77,1,0,0,0,0,0,0,0,0,0
2pri,2/pdbbind2016_general_val_3dnn/2pri,2.91,1,0,0,0,0,0,0,0,0,0
2puy,2/pdbbind2016_general_val_3dnn/2puy,4.52,1,0,0,0,0,0,0,0,0,0
2q6b,2/pdbbind2016_general_val_3dnn/2q6b,9.52,1,0,0,0,0,0,0,0,0,0
2q6h,2/pdbbind2016_general_val_3dnn/2q6h,3.6,1,0,0,0,0,0,0,0,0,0
2qa8,2/pdbbind2016_general_val_3dnn/2qa8,6.0,1,0,0,0,0,0,0,0,0,0
2qft,2/pdbbind2016_general_val_3dnn/2qft,5.26,1,0,0,0,0,0,0,0,0,0
2qhn,2/pdbbind2016_general_val_3dnn/2qhn,6.01,1,0,0,0,0,0,0,0,0,0
2qk8,2/pdbbind2016_general_val_3dnn/2qk8,7.91,1,0,0,0,0,0,0,0,0,0
2qtb,2/pdbbind2016_general_val_3dnn/2qtb,8.32,1,0,0,0,0,0,0,0,0,0
2qyl,2/pdbbind2016_general_val_3dnn/2qyl,6.19,1,0,0,0,0,0,0,0,0,0
2r1x,2/pdbbind2016_general_val_3dnn/2r1x,4.8,1,0,0,0,0,0,0,0,0,0
2r3p,2/pdbbind2016_general_val_3dnn/2r3p,6.05,1,0,0,0,0,0,0,0,0,0
2r5q,2/pdbbind2016_general_val_3dnn/2r5q,8.57,1,0,0,0,0,0,0,0,0,0
2rc8,2/pdbbind2016_general_val_3dnn/2rc8,6.52,1,0,0,0,0,0,0,0,0,0
2rfn,2/pdbbind2016_general_val_3dnn/2rfn,8.3,1,0,0,0,0,0,0,0,0,0
2rl5,2/pdbbind2016_general_val_3dnn/2rl5,8.4,1,0,0,0,0,0,0,0,0,0
2rnx,2/pdbbind2016_general_val_3dnn/2rnx,3.4,1,0,0,0,0,0,0,0,0,0
2rok,2/pdbbind2016_general_val_3dnn/2rok,4.35,1,0,0,0,0,0,0,0,0,0
2rox,2/pdbbind2016_general_val_3dnn/2rox,4.98,1,0,0,0,0,0,0,0,0,0
2uxu,2/pdbbind2016_general_val_3dnn/2uxu,4.74,1,0,0,0,0,0,0,0,0,0
2uyw,2/pdbbind2016_general_val_3dnn/2uyw,13.0,1,0,0,0,0,0,0,0,0,0
2uzj,2/pdbbind2016_general_val_3dnn/2uzj,4.57,1,0,0,0,0,0,0,0,0,0
2uzn,2/pdbbind2016_general_val_3dnn/2uzn,7.52,1,0,0,0,0,0,0,0,0,0
2v12,2/pdbbind2016_general_val_3dnn/2v12,9.05,1,0,0,0,0,0,0,0,0,0
2v85,2/pdbbind2016_general_val_3dnn/2v85,4.46,1,0,0,0,0,0,0,0,0,0
2vd0,2/pdbbind2016_general_val_3dnn/2vd0,4.94,1,0,0,0,0,0,0,0,0,0
2vgc,2/pdbbind2016_general_val_3dnn/2vgc,5.24,1,0,0,0,0,0,0,0,0,0
2vj1,2/pdbbind2016_general_val_3dnn/2vj1,5.3,1,0,0,0,0,0,0,0,0,0
2vj7,2/pdbbind2016_general_val_3dnn/2vj7,7.4,1,0,0,0,0,0,0,0,0,0
2vj9,2/pdbbind2016_general_val_3dnn/2vj9,6.74,1,0,0,0,0,0,0,0,0,0
2vl8,2/pdbbind2016_general_val_3dnn/2vl8,4.52,1,0,0,0,0,0,0,0,0,0
2vle,2/pdbbind2016_general_val_3dnn/2vle,7.1,1,0,0,0,0,0,0,0,0,0
2vr3,2/pdbbind2016_general_val_3dnn/2vr3,4.98,1,0,0,0,0,0,0,0,0,0
2vtt,2/pdbbind2016_general_val_3dnn/2vtt,7.36,1,0,0,0,0,0,0,0,0,0
2vx9,2/pdbbind2016_general_val_3dnn/2vx9,7.44,1,0,0,0,0,0,0,0,0,0
2w0p,2/pdbbind2016_general_val_3dnn/2w0p,6.52,1,0,0,0,0,0,0,0,0,0
2w3o,2/pdbbind2016_general_val_3dnn/2w3o,6.72,1,0,0,0,0,0,0,0,0,0
2w54,2/pdbbind2016_general_val_3dnn/2w54,6.98,1,0,0,0,0,0,0,0,0,0
2w6z,2/pdbbind2016_general_val_3dnn/2w6z,2.82,1,0,0,0,0,0,0,0,0,0
2waj,2/pdbbind2016_general_val_3dnn/2waj,6.4,1,0,0,0,0,0,0,0,0,0
2wi5,2/pdbbind2016_general_val_3dnn/2wi5,6.05,1,0,0,0,0,0,0,0,0,0
2wj1,2/pdbbind2016_general_val_3dnn/2wj1,8.72,1,0,0,0,0,0,0,0,0,0
2woq,2/pdbbind2016_general_val_3dnn/2woq,2.88,1,0,0,0,0,0,0,0,0,0
2wou,2/pdbbind2016_general_val_3dnn/2wou,7.14,1,0,0,0,0,0,0,0,0,0
2wqp,2/pdbbind2016_general_val_3dnn/2wqp,5.51,1,0,0,0,0,0,0,0,0,0
2ww2,2/pdbbind2016_general_val_3dnn/2ww2,4.85,1,0,0,0,0,0,0,0,0,0
2wxm,2/pdbbind2016_general_val_3dnn/2wxm,7.4,1,0,0,0,0,0,0,0,0,0
2wyn,2/pdbbind2016_general_val_3dnn/2wyn,5.55,1,0,0,0,0,0,0,0,0,0
2wzx,2/pdbbind2016_general_val_3dnn/2wzx,6.0,1,0,0,0,0,0,0,0,0,0
2x2c,2/pdbbind2016_general_val_3dnn/2x2c,7.72,1,0,0,0,0,0,0,0,0,0
2x8e,2/pdbbind2016_general_val_3dnn/2x8e,7.85,1,0,0,0,0,0,0,0,0,0
2x8i,2/pdbbind2016_general_val_3dnn/2x8i,6.72,1,0,0,0,0,0,0,0,0,0
2xbj,2/pdbbind2016_general_val_3dnn/2xbj,8.52,1,0,0,0,0,0,0,0,0,0
2xg5,2/pdbbind2016_general_val_3dnn/2xg5,4.66,1,0,0,0,0,0,0,0,0,0
2xgm,2/pdbbind2016_general_val_3dnn/2xgm,3.0,1,0,0,0,0,0,0,0,0,0
2xgo,2/pdbbind2016_general_val_3dnn/2xgo,3.0,1,0,0,0,0,0,0,0,0,0
2xk1,2/pdbbind2016_general_val_3dnn/2xk1,5.74,1,0,0,0,0,0,0,0,0,0
2xk3,2/pdbbind2016_general_val_3dnn/2xk3,5.68,1,0,0,0,0,0,0,0,0,0
2xln,2/pdbbind2016_general_val_3dnn/2xln,4.48,1,0,0,0,0,0,0,0,0,0
2xng,2/pdbbind2016_general_val_3dnn/2xng,7.22,1,0,0,0,0,0,0,0,0,0
2xp4,2/pdbbind2016_general_val_3dnn/2xp4,3.74,1,0,0,0,0,0,0,0,0,0
2xup,2/pdbbind2016_general_val_3dnn/2xup,12.39,1,0,0,0,0,0,0,0,0,0
2xv1,2/pdbbind2016_general_val_3dnn/2xv1,5.99,1,0,0,0,0,0,0,0,0,0
2xx5,2/pdbbind2016_general_val_3dnn/2xx5,6.7,1,0,0,0,0,0,0,0,0,0
2y4l,2/pdbbind2016_general_val_3dnn/2y4l,6.3,1,0,0,0,0,0,0,0,0,0
2y68,2/pdbbind2016_general_val_3dnn/2y68,3.6,1,0,0,0,0,0,0,0,0,0
2y7w,2/pdbbind2016_general_val_3dnn/2y7w,4.98,1,0,0,0,0,0,0,0,0,0
2ybp,2/pdbbind2016_general_val_3dnn/2ybp,4.62,1,0,0,0,0,0,0,0,0,0
2ych,2/pdbbind2016_general_val_3dnn/2ych,3.0,1,0,0,0,0,0,0,0,0,0
2ycs,2/pdbbind2016_general_val_3dnn/2ycs,8.87,1,0,0,0,0,0,0,0,0,0
2yg2,2/pdbbind2016_general_val_3dnn/2yg2,6.05,1,0,0,0,0,0,0,0,0,0
2yjc,2/pdbbind2016_general_val_3dnn/2yjc,7.66,1,0,0,0,0,0,0,0,0,0
2ym7,2/pdbbind2016_general_val_3dnn/2ym7,6.89,1,0,0,0,0,0,0,0,0,0
2yq6,2/pdbbind2016_general_val_3dnn/2yq6,7.35,1,0,0,0,0,0,0,0,0,0
2z4b,2/pdbbind2016_general_val_3dnn/2z4b,9.36,1,0,0,0,0,0,0,0,0,0
2z52,2/pdbbind2016_general_val_3dnn/2z52,5.57,1,0,0,0,0,0,0,0,0,0
2z7g,2/pdbbind2016_general_val_3dnn/2z7g,8.95,1,0,0,0,0,0,0,0,0,0
2z7r,2/pdbbind2016_general_val_3dnn/2z7r,9.52,1,0,0,0,0,0,0,0,0,0
2zg3,2/pdbbind2016_general_val_3dnn/2zg3,2.06,1,0,0,0,0,0,0,0,0,0
2znt,2/pdbbind2016_general_val_3dnn/2znt,9.3,1,0,0,0,0,0,0,0,0,0
3a3y,2/pdbbind2016_general_val_3dnn/3a3y,9.15,1,0,0,0,0,0,0,0,0,0
3abu,2/pdbbind2016_general_val_3dnn/3abu,5.62,1,0,0,0,0,0,0,0,0,0
3are,2/pdbbind2016_general_val_3dnn/3are,6.21,1,0,0,0,0,0,0,0,0,0
3art,2/pdbbind2016_general_val_3dnn/3art,4.43,1,0,0,0,0,0,0,0,0,0
3asl,2/pdbbind2016_general_val_3dnn/3asl,5.76,1,0,0,0,0,0,0,0,0,0
3at3,2/pdbbind2016_general_val_3dnn/3at3,8.04,1,0,0,0,0,0,0,0,0,0
3avg,2/pdbbind2016_general_val_3dnn/3avg,3.3,1,0,0,0,0,0,0,0,0,0
3avm,2/pdbbind2016_general_val_3dnn/3avm,3.3,1,0,0,0,0,0,0,0,0,0
3aw0,2/pdbbind2016_general_val_3dnn/3aw0,5.24,1,0,0,0,0,0,0,0,0,0
3bb1,2/pdbbind2016_general_val_3dnn/3bb1,3.6,1,0,0,0,0,0,0,0,0,0
3be2,2/pdbbind2016_general_val_3dnn/3be2,8.7,1,0,0,0,0,0,0,0,0,0
3bho,2/pdbbind2016_general_val_3dnn/3bho,5.61,1,0,0,0,0,0,0,0,0,0
3bhx,2/pdbbind2016_general_val_3dnn/3bhx,9.15,1,0,0,0,0,0,0,0,0,0
3bi6,2/pdbbind2016_general_val_3dnn/3bi6,7.82,1,0,0,0,0,0,0,0,0,0
3bl9,2/pdbbind2016_general_val_3dnn/3bl9,7.18,1,0,0,0,0,0,0,0,0,0
3bmn,2/pdbbind2016_general_val_3dnn/3bmn,4.46,1,0,0,0,0,0,0,0,0,0
3bqn,2/pdbbind2016_general_val_3dnn/3bqn,8.6,1,0,0,0,0,0,0,0,0,0
3bz3,2/pdbbind2016_general_val_3dnn/3bz3,8.82,1,0,0,0,0,0,0,0,0,0
3bze,2/pdbbind2016_general_val_3dnn/3bze,6.0,1,0,0,0,0,0,0,0,0,0
3c0z,2/pdbbind2016_general_val_3dnn/3c0z,3.95,1,0,0,0,0,0,0,0,0,0
3c10,2/pdbbind2016_general_val_3dnn/3c10,6.52,1,0,0,0,0,0,0,0,0,0
3c6u,2/pdbbind2016_general_val_3dnn/3c6u,8.87,1,0,0,0,0,0,0,0,0,0
3cde,2/pdbbind2016_general_val_3dnn/3cde,7.66,1,0,0,0,0,0,0,0,0,0
3cm7,2/pdbbind2016_general_val_3dnn/3cm7,6.57,1,0,0,0,0,0,0,0,0,0
3cn0,2/pdbbind2016_general_val_3dnn/3cn0,5.51,1,0,0,0,0,0,0,0,0,0
3cp9,2/pdbbind2016_general_val_3dnn/3cp9,7.32,1,0,0,0,0,0,0,0,0,0
3cwk,2/pdbbind2016_general_val_3dnn/3cwk,6.6,1,0,0,0,0,0,0,0,0,0
3d3p,2/pdbbind2016_general_val_3dnn/3d3p,8.5,1,0,0,0,0,0,0,0,0,0
3d4l,2/pdbbind2016_general_val_3dnn/3d4l,7.49,1,0,0,0,0,0,0,0,0,0
3d6q,2/pdbbind2016_general_val_3dnn/3d6q,3.76,1,0,0,0,0,0,0,0,0,0
3d8y,2/pdbbind2016_general_val_3dnn/3d8y,3.4,1,0,0,0,0,0,0,0,0,0
3dcs,2/pdbbind2016_general_val_3dnn/3dcs,7.94,1,0,0,0,0,0,0,0,0,0
3dcv,2/pdbbind2016_general_val_3dnn/3dcv,8.52,1,0,0,0,0,0,0,0,0,0
3dek,2/pdbbind2016_general_val_3dnn/3dek,7.57,1,0,0,0,0,0,0,0,0,0
3diw,2/pdbbind2016_general_val_3dnn/3diw,6.72,1,0,0,0,0,0,0,0,0,0
3dnj,2/pdbbind2016_general_val_3dnn/3dnj,6.82,1,0,0,0,0,0,0,0,0,0
3dp0,2/pdbbind2016_general_val_3dnn/3dp0,5.85,1,0,0,0,0,0,0,0,0,0
3duy,2/pdbbind2016_general_val_3dnn/3duy,5.85,1,0,0,0,0,0,0,0,0,0
3dz2,2/pdbbind2016_general_val_3dnn/3dz2,4.15,1,0,0,0,0,0,0,0,0,0
3e8n,2/pdbbind2016_general_val_3dnn/3e8n,7.72,1,0,0,0,0,0,0,0,0,0
3e9i,2/pdbbind2016_general_val_3dnn/3e9i,6.22,1,0,0,0,0,0,0,0,0,0
3efk,2/pdbbind2016_general_val_3dnn/3efk,7.85,1,0,0,0,0,0,0,0,0,0
3efs,2/pdbbind2016_general_val_3dnn/3efs,5.34,1,0,0,0,0,0,0,0,0,0
3eky,2/pdbbind2016_general_val_3dnn/3eky,9.64,1,0,0,0,0,0,0,0,0,0
3el8,2/pdbbind2016_general_val_3dnn/3el8,7.6,1,0,0,0,0,0,0,0,0,0
3elj,2/pdbbind2016_general_val_3dnn/3elj,5.3,1,0,0,0,0,0,0,0,0,0
3emh,2/pdbbind2016_general_val_3dnn/3emh,6.85,1,0,0,0,0,0,0,0,0,0
3eor,2/pdbbind2016_general_val_3dnn/3eor,1.4,1,0,0,0,0,0,0,0,0,0
3erd,2/pdbbind2016_general_val_3dnn/3erd,9.9,1,0,0,0,0,0,0,0,0,0
3et7,2/pdbbind2016_general_val_3dnn/3et7,7.77,1,0,0,0,0,0,0,0,0,0
3ewh,2/pdbbind2016_general_val_3dnn/3ewh,7.16,1,0,0,0,0,0,0,0,0,0
3ex3,2/pdbbind2016_general_val_3dnn/3ex3,4.44,1,0,0,0,0,0,0,0,0,0
3eys,2/pdbbind2016_general_val_3dnn/3eys,5.52,1,0,0,0,0,0,0,0,0,0
3ezr,2/pdbbind2016_general_val_3dnn/3ezr,5.0,1,0,0,0,0,0,0,0,0,0
3f3v,2/pdbbind2016_general_val_3dnn/3f3v,7.14,1,0,0,0,0,0,0,0,0,0
3f81,2/pdbbind2016_general_val_3dnn/3f81,7.13,1,0,0,0,0,0,0,0,0,0
3f82,2/pdbbind2016_general_val_3dnn/3f82,8.34,1,0,0,0,0,0,0,0,0,0
3fn0,2/pdbbind2016_general_val_3dnn/3fn0,4.4,1,0,0,0,0,0,0,0,0,0
3fpm,2/pdbbind2016_general_val_3dnn/3fpm,5.05,1,0,0,0,0,0,0,0,0,0
3frg,2/pdbbind2016_general_val_3dnn/3frg,8.4,1,0,0,0,0,0,0,0,0,0
3ft2,2/pdbbind2016_general_val_3dnn/3ft2,7.36,1,0,0,0,0,0,0,0,0,0
3ft8,2/pdbbind2016_general_val_3dnn/3ft8,7.52,1,0,0,0,0,0,0,0,0,0
3fts,2/pdbbind2016_general_val_3dnn/3fts,3.67,1,0,0,0,0,0,0,0,0,0
3fu0,2/pdbbind2016_general_val_3dnn/3fu0,2.28,1,0,0,0,0,0,0,0,0,0
3fui,2/pdbbind2016_general_val_3dnn/3fui,6.8,1,0,0,0,0,0,0,0,0,0
3fun,2/pdbbind2016_general_val_3dnn/3fun,6.72,1,0,0,0,0,0,0,0,0,0
3fxb,2/pdbbind2016_general_val_3dnn/3fxb,5.85,1,0,0,0,0,0,0,0,0,0
3fxw,2/pdbbind2016_general_val_3dnn/3fxw,5.96,1,0,0,0,0,0,0,0,0,0
3fy0,2/pdbbind2016_general_val_3dnn/3fy0,5.96,1,0,0,0,0,0,0,0,0,0
3g08,2/pdbbind2016_general_val_3dnn/3g08,8.16,1,0,0,0,0,0,0,0,0,0
3g2h,2/pdbbind2016_general_val_3dnn/3g2h,3.82,1,0,0,0,0,0,0,0,0,0
3g2k,2/pdbbind2016_general_val_3dnn/3g2k,4.79,1,0,0,0,0,0,0,0,0,0
3g2t,2/pdbbind2016_general_val_3dnn/3g2t,7.0,1,0,0,0,0,0,0,0,0,0
3g6m,2/pdbbind2016_general_val_3dnn/3g6m,1.71,1,0,0,0,0,0,0,0,0,0
3g72,2/pdbbind2016_general_val_3dnn/3g72,9.1,1,0,0,0,0,0,0,0,0,0
3g9n,2/pdbbind2016_general_val_3dnn/3g9n,5.74,1,0,0,0,0,0,0,0,0,0
3gbq,2/pdbbind2016_general_val_3dnn/3gbq,5.46,1,0,0,0,0,0,0,0,0,0
3gen,2/pdbbind2016_general_val_3dnn/3gen,9.14,1,0,0,0,0,0,0,0,0,0
3gf2,2/pdbbind2016_general_val_3dnn/3gf2,1.7,1,0,0,0,0,0,0,0,0,0
3gpe,2/pdbbind2016_general_val_3dnn/3gpe,5.74,1,0,0,0,0,0,0,0,0,0
3gxt,2/pdbbind2016_general_val_3dnn/3gxt,4.74,1,0,0,0,0,0,0,0,0,0
3h0q,2/pdbbind2016_general_val_3dnn/3h0q,6.07,1,0,0,0,0,0,0,0,0,0
3h59,2/pdbbind2016_general_val_3dnn/3h59,7.89,1,0,0,0,0,0,0,0,0,0
3h6z,2/pdbbind2016_general_val_3dnn/3h6z,5.82,1,0,0,0,0,0,0,0,0,0
3hbo,2/pdbbind2016_general_val_3dnn/3hbo,5.09,1,0,0,0,0,0,0,0,0,0
3hec,2/pdbbind2016_general_val_3dnn/3hec,4.47,1,0,0,0,0,0,0,0,0,0
3heg,2/pdbbind2016_general_val_3dnn/3heg,6.74,1,0,0,0,0,0,0,0,0,0
3hfv,2/pdbbind2016_general_val_3dnn/3hfv,4.87,1,0,0,0,0,0,0,0,0,0
3hii,2/pdbbind2016_general_val_3dnn/3hii,6.54,1,0,0,0,0,0,0,0,0,0
3ho9,2/pdbbind2016_general_val_3dnn/3ho9,6.1,1,0,0,0,0,0,0,0,0,0
3hq5,2/pdbbind2016_general_val_3dnn/3hq5,7.8,1,0,0,0,0,0,0,0,0,0
3hqw,2/pdbbind2016_general_val_3dnn/3hqw,7.46,1,0,0,0,0,0,0,0,0,0
3hy7,2/pdbbind2016_general_val_3dnn/3hy7,6.97,1,0,0,0,0,0,0,0,0,0
3i06,2/pdbbind2016_general_val_3dnn/3i06,9.7,1,0,0,0,0,0,0,0,0,0
3iad,2/pdbbind2016_general_val_3dnn/3iad,9.0,1,0,0,0,0,0,0,0,0,0
3igv,2/pdbbind2016_general_val_3dnn/3igv,7.6,1,0,0,0,0,0,0,0,0,0
3ihz,2/pdbbind2016_general_val_3dnn/3ihz,6.8,1,0,0,0,0,0,0,0,0,0
3ijy,2/pdbbind2016_general_val_3dnn/3ijy,6.04,1,0,0,0,0,0,0,0,0,0
3ikc,2/pdbbind2016_general_val_3dnn/3ikc,7.46,1,0,0,0,0,0,0,0,0,0
3inh,2/pdbbind2016_general_val_3dnn/3inh,7.7,1,0,0,0,0,0,0,0,0,0
3iqh,2/pdbbind2016_general_val_3dnn/3iqh,4.59,1,0,0,0,0,0,0,0,0,0
3iqq,2/pdbbind2016_general_val_3dnn/3iqq,5.54,1,0,0,0,0,0,0,0,0,0
3isw,2/pdbbind2016_general_val_3dnn/3isw,4.05,1,0,0,0,0,0,0,0,0,0
3itc,2/pdbbind2016_general_val_3dnn/3itc,1.6,1,0,0,0,0,0,0,0,0,0
3iut,2/pdbbind2016_general_val_3dnn/3iut,6.34,1,0,0,0,0,0,0,0,0,0
3ivv,2/pdbbind2016_general_val_3dnn/3ivv,5.43,1,0,0,0,0,0,0,0,0,0
3jqf,2/pdbbind2016_general_val_3dnn/3jqf,4.46,1,0,0,0,0,0,0,0,0,0
3jxw,2/pdbbind2016_general_val_3dnn/3jxw,9.0,1,0,0,0,0,0,0,0,0,0
3jzb,2/pdbbind2016_general_val_3dnn/3jzb,9.01,1,0,0,0,0,0,0,0,0,0
3jzg,2/pdbbind2016_general_val_3dnn/3jzg,4.4,1,0,0,0,0,0,0,0,0,0
3jzq,2/pdbbind2016_general_val_3dnn/3jzq,6.96,1,0,0,0,0,0,0,0,0,0
3k26,2/pdbbind2016_general_val_3dnn/3k26,3.4,1,0,0,0,0,0,0,0,0,0
3kad,2/pdbbind2016_general_val_3dnn/3kad,5.12,1,0,0,0,0,0,0,0,0,0
3kme,2/pdbbind2016_general_val_3dnn/3kme,6.14,1,0,0,0,0,0,0,0,0,0
3kqy,2/pdbbind2016_general_val_3dnn/3kqy,4.82,1,0,0,0,0,0,0,0,0,0
3kyr,2/pdbbind2016_general_val_3dnn/3kyr,6.72,1,0,0,0,0,0,0,0,0,0
3l13,2/pdbbind2016_general_val_3dnn/3l13,7.82,1,0,0,0,0,0,0,0,0,0
3l38,2/pdbbind2016_general_val_3dnn/3l38,7.0,1,0,0,0,0,0,0,0,0,0
3l6h,2/pdbbind2016_general_val_3dnn/3l6h,5.4,1,0,0,0,0,0,0,0,0,0
3l7c,2/pdbbind2016_general_val_3dnn/3l7c,2.44,1,0,0,0,0,0,0,0,0,0
3l81,2/pdbbind2016_general_val_3dnn/3l81,4.53,1,0,0,0,0,0,0,0,0,0
3l8v,2/pdbbind2016_general_val_3dnn/3l8v,8.1,1,0,0,0,0,0,0,0,0,0
3lbk,2/pdbbind2016_general_val_3dnn/3lbk,6.04,1,0,0,0,0,0,0,0,0,0
3lbl,2/pdbbind2016_general_val_3dnn/3lbl,7.44,1,0,0,0,0,0,0,0,0,0
3lcv,2/pdbbind2016_general_val_3dnn/3lcv,4.74,1,0,0,0,0,0,0,0,0,0
3lhg,2/pdbbind2016_general_val_3dnn/3lhg,7.7,1,0,0,0,0,0,0,0,0,0
3ljj,2/pdbbind2016_general_val_3dnn/3ljj,6.52,1,0,0,0,0,0,0,0,0,0
3ljt,2/pdbbind2016_general_val_3dnn/3ljt,6.89,1,0,0,0,0,0,0,0,0,0
3lok,2/pdbbind2016_general_val_3dnn/3lok,6.92,1,0,0,0,0,0,0,0,0,0
3lpg,2/pdbbind2016_general_val_3dnn/3lpg,6.16,1,0,0,0,0,0,0,0,0,0
3lpt,2/pdbbind2016_general_val_3dnn/3lpt,4.91,1,0,0,0,0,0,0,0,0,0
3lpu,2/pdbbind2016_general_val_3dnn/3lpu,5.86,1,0,0,0,0,0,0,0,0,0
3lqi,2/pdbbind2016_general_val_3dnn/3lqi,5.16,1,0,0,0,0,0,0,0,0,0
3ly2,2/pdbbind2016_general_val_3dnn/3ly2,8.3,1,0,0,0,0,0,0,0,0,0
3m3o,2/pdbbind2016_general_val_3dnn/3m3o,3.6,1,0,0,0,0,0,0,0,0,0
3m53,2/pdbbind2016_general_val_3dnn/3m53,5.31,1,0,0,0,0,0,0,0,0,0
3m56,2/pdbbind2016_general_val_3dnn/3m56,4.15,1,0,0,0,0,0,0,0,0,0
3m57,2/pdbbind2016_general_val_3dnn/3m57,5.4,1,0,0,0,0,0,0,0,0,0
3mp1,2/pdbbind2016_general_val_3dnn/3mp1,6.1,1,0,0,0,0,0,0,0,0,0
3mpm,2/pdbbind2016_general_val_3dnn/3mpm,7.52,1,0,0,0,0,0,0,0,0,0
3mqf,2/pdbbind2016_general_val_3dnn/3mqf,5.24,1,0,0,0,0,0,0,0,0,0
3msj,2/pdbbind2016_general_val_3dnn/3msj,3.11,1,0,0,0,0,0,0,0,0,0
3msl,2/pdbbind2016_general_val_3dnn/3msl,5.15,1,0,0,0,0,0,0,0,0,0
3mt7,2/pdbbind2016_general_val_3dnn/3mt7,4.03,1,0,0,0,0,0,0,0,0,0
3mt8,2/pdbbind2016_general_val_3dnn/3mt8,4.55,1,0,0,0,0,0,0,0,0,0
3mv5,2/pdbbind2016_general_val_3dnn/3mv5,6.74,1,0,0,0,0,0,0,0,0,0
3mw1,2/pdbbind2016_general_val_3dnn/3mw1,9.09,1,0,0,0,0,0,0,0,0,0
3mxr,2/pdbbind2016_general_val_3dnn/3mxr,4.95,1,0,0,0,0,0,0,0,0,0
3my1,2/pdbbind2016_general_val_3dnn/3my1,5.45,1,0,0,0,0,0,0,0,0,0
3nc4,2/pdbbind2016_general_val_3dnn/3nc4,4.58,1,0,0,0,0,0,0,0,0,0
3ncg,2/pdbbind2016_general_val_3dnn/3ncg,6.82,1,0,0,0,0,0,0,0,0,0
3ncq,2/pdbbind2016_general_val_3dnn/3ncq,5.36,1,0,0,0,0,0,0,0,0,0
3ncr,2/pdbbind2016_general_val_3dnn/3ncr,4.11,1,0,0,0,0,0,0,0,0,0
3nf9,2/pdbbind2016_general_val_3dnn/3nf9,3.54,1,0,0,0,0,0,0,0,0,0
3nlb,2/pdbbind2016_general_val_3dnn/3nlb,7.46,1,0,0,0,0,0,0,0,0,0
3nnx,2/pdbbind2016_general_val_3dnn/3nnx,7.96,1,0,0,0,0,0,0,0,0,0
3ns7,2/pdbbind2016_general_val_3dnn/3ns7,8.33,1,0,0,0,0,0,0,0,0,0
3nzu,2/pdbbind2016_general_val_3dnn/3nzu,8.85,1,0,0,0,0,0,0,0,0,0
3o1e,2/pdbbind2016_general_val_3dnn/3o1e,5.74,1,0,0,0,0,0,0,0,0,0
3o23,2/pdbbind2016_general_val_3dnn/3o23,6.3,1,0,0,0,0,0,0,0,0,0
3o3j,2/pdbbind2016_general_val_3dnn/3o3j,6.4,1,0,0,0,0,0,0,0,0,0
3o57,2/pdbbind2016_general_val_3dnn/3o57,10.1,1,0,0,0,0,0,0,0,0,0
3o6l,2/pdbbind2016_general_val_3dnn/3o6l,7.51,1,0,0,0,0,0,0,0,0,0
